tileset,tiles,collision,treatment,cells,maps,example_map,x,y
TILESET_GAME_CORNER,57:15:36:37,7,modeled_prop,11,4,CELADON_GAME_CORNER,12,3
TILESET_GAME_CORNER,62:80:168:78,7,generic_wall_review,4,3,CELADON_CAFE,2,3
TILESET_GAME_CORNER,64:65:30:30,144,classified_counter,2,2,CELADON_GAME_CORNER,4,3
TILESET_GAME_CORNER,66:67:82:83,7,modeled_prop,2,1,VERMILION_GYM,3,14
TILESET_GAME_CORNER,68:69:84:85,7,modeled_prop,2,1,VERMILION_GYM,3,15
TILESET_GAME_CORNER,6:7:8:9,7,generic_wall_review,3,2,CELADON_CAFE,5,0
TILESET_GAME_CORNER,70:71:86:87,7,generic_wall_review,16,2,CELADON_CAFE,7,1
TILESET_GAME_CORNER,72:73:75:45,7,generic_wall_review,1,1,VERMILION_GYM,8,0
TILESET_GAME_CORNER,72:73:88:89,7,generic_wall_review,2,1,VERMILION_GYM,0,4
TILESET_GAME_CORNER,73:73:45:45,7,generic_wall_review,2,1,VERMILION_GYM,0,0
TILESET_GAME_CORNER,73:73:89:89,7,generic_wall_review,4,1,VERMILION_GYM,1,4
TILESET_GAME_CORNER,73:74:45:76,7,generic_wall_review,1,1,VERMILION_GYM,1,0
TILESET_GAME_CORNER,73:74:89:90,7,generic_wall_review,2,1,VERMILION_GYM,3,4
TILESET_GAME_CORNER,75:45:75:45,7,generic_wall_review,3,1,VERMILION_GYM,8,1
TILESET_GAME_CORNER,77:77:196:81,7,generic_wall_review,2,1,CELADON_GAME_CORNER_PRIZE_ROOM,2,0
TILESET_GAME_CORNER,77:77:77:77,7,generic_wall_review,3,1,CELADON_GAME_CORNER_PRIZE_ROOM,1,0
TILESET_GAME_CORNER,77:77:91:91,7,generic_wall_review,10,1,VERMILION_GYM,2,0
TILESET_GAME_CORNER,77:93:91:95,7,generic_wall_review,2,1,VERMILION_GYM,3,5
TILESET_GAME_CORNER,80:63:79:169,7,generic_wall_review,4,3,CELADON_CAFE,3,3
TILESET_GAME_CORNER,92:77:94:91,7,generic_wall_review,2,1,VERMILION_GYM,0,5
TILESET_GATE,0:0:0:0,7,generic_wall_review,1040,2,GOLDENROD_UNDERGROUND,0,0
TILESET_GATE,14:15:32:33,144,classified_counter,10,10,ILEX_FOREST_AZALEA_GATE,7,2
TILESET_GATE,17:17:17:1,0,classified_ground,35,25,GOLDENROD_UNDERGROUND,19,25
TILESET_GATE,17:17:1:1,0,classified_ground,341,31,COLOSSEUM,0,1
TILESET_GATE,17:1:17:1,0,classified_ground,31,25,GOLDENROD_UNDERGROUND,19,26
TILESET_GATE,1:1:1:1,0,classified_ground,1291,31,COLOSSEUM,0,2
TILESET_GATE,1:67:67:67,0,classified_ground,6,3,COLOSSEUM,3,2
TILESET_GATE,23:53:16:16,7,generic_wall_review,3,3,GOLDENROD_UNDERGROUND,19,6
TILESET_GATE,24:25:24:25,144,classified_counter,117,28,GOLDENROD_UNDERGROUND,6,11
TILESET_GATE,24:25:36:37,144,classified_counter,56,28,GOLDENROD_UNDERGROUND,6,12
TILESET_GATE,2:3:18:19,113,classified_ground,29,15,GOLDENROD_UNDERGROUND,18,6
TILESET_GATE,32:33:24:25,144,classified_counter,14,14,ROUTE_19_FUCHSIA_GATE,1,3
TILESET_GATE,40:41:40:41,118,classified_ground,22,11,ILEX_FOREST_AZALEA_GATE,0,4
TILESET_GATE,40:41:40:41,126,classified_ground,22,11,ILEX_FOREST_AZALEA_GATE,9,4
TILESET_GATE,42:43:58:59,7,generic_wall_review,1,1,COLOSSEUM,4,4
TILESET_GATE,44:45:60:61,7,generic_wall_review,1,1,COLOSSEUM,5,4
TILESET_GATE,48:49:36:37,144,modeled_prop,2,2,TIME_CAPSULE,4,4
TILESET_GATE,4:4:20:20,112,classified_ground,44,20,COLOSSEUM,4,7
TILESET_GATE,50:51:36:37,144,classified_counter,2,2,TIME_CAPSULE,5,4
TILESET_GATE,52:52:66:69,0,classified_ground,3,3,COLOSSEUM,3,5
TILESET_GATE,52:52:69:67,0,classified_ground,3,3,COLOSSEUM,6,5
TILESET_GATE,52:52:69:69,0,classified_ground,6,3,COLOSSEUM,4,5
TILESET_GATE,55:68:52:52,0,classified_ground,2,2,TIME_CAPSULE,5,3
TILESET_GATE,56:57:21:22,7,generic_wall_review,43,11,GOLDENROD_UNDERGROUND,7,13
TILESET_GATE,56:57:5:6,7,generic_wall_review,9,1,GOLDENROD_UNDERGROUND,5,2
TILESET_GATE,5:6:21:22,7,generic_wall_review,9,1,GOLDENROD_UNDERGROUND,5,3
TILESET_GATE,64:65:62:63,0,classified_ground,6,3,COLOSSEUM,3,4
TILESET_GATE,66:1:66:66,0,classified_ground,6,3,COLOSSEUM,6,2
TILESET_GATE,66:66:1:66,0,classified_ground,6,3,COLOSSEUM,2,5
TILESET_GATE,67:67:67:1,0,classified_ground,6,3,COLOSSEUM,7,5
TILESET_GATE,67:68:52:52,0,classified_ground,3,3,COLOSSEUM,3,3
TILESET_GATE,68:54:52:52,0,classified_ground,2,2,TIME_CAPSULE,4,3
TILESET_GATE,68:66:52:52,0,classified_ground,3,3,COLOSSEUM,6,3
TILESET_GATE,68:68:39:68,0,classified_ground,2,2,TIME_CAPSULE,5,2
TILESET_GATE,68:68:47:52,7,generic_wall_review,1,1,COLOSSEUM,5,3
TILESET_GATE,68:68:52:46,7,generic_wall_review,1,1,COLOSSEUM,4,3
TILESET_GATE,68:68:68:38,0,classified_ground,2,2,TIME_CAPSULE,4,2
TILESET_GATE,68:68:68:68,0,classified_ground,2,1,COLOSSEUM,4,2
TILESET_GATE,69:69:69:69,0,classified_ground,6,3,COLOSSEUM,4,6
TILESET_GATE,70:70:70:70,0,classified_ground,3,3,COLOSSEUM,2,4
TILESET_GATE,71:71:71:71,0,classified_ground,3,3,COLOSSEUM,7,4
TILESET_GATE,74:75:78:79,147,modeled_prop,2,2,ROUTE_35_NATIONAL_PARK_GATE,7,1
TILESET_GATE,7:7:36:37,144,classified_counter,140,28,GOLDENROD_UNDERGROUND,19,29
TILESET_GATE,7:9:36:37,144,classified_counter,3,3,GOLDENROD_UNDERGROUND,20,29
TILESET_GATE,80:81:82:83,114,classified_ground,2,1,GOLDENROD_UNDERGROUND,3,2
TILESET_GATE,84:85:86:87,0,classified_ground,16,3,GOLDENROD_UNDERGROUND,5,10
TILESET_GATE,88:89:90:91,114,classified_ground,3,3,GOLDENROD_UNDERGROUND,22,27
TILESET_GATE,8:7:36:37,144,classified_counter,5,5,GOLDENROD_UNDERGROUND,23,29
TILESET_GATE,8:9:14:15,144,classified_counter,14,14,ROUTE_19_FUCHSIA_GATE,1,2
TILESET_GATE,8:9:24:25,144,classified_counter,35,23,GOLDENROD_UNDERGROUND,6,10
TILESET_GATE,92:93:16:16,7,generic_wall_review,269,31,COLOSSEUM,0,0
TILESET_GATE,92:93:72:73,7,modeled_prop,2,2,ROUTE_35_NATIONAL_PARK_GATE,7,0
TILESET_GATE,92:93:8:9,7,generic_wall_review,27,14,GOLDENROD_UNDERGROUND,18,24
TILESET_HOUSE,0:0:0:0,7,generic_wall_review,132,57,BILLS_FAMILYS_HOUSE,4,0
TILESET_HOUSE,0:0:12:13,7,generic_wall_review,51,51,BILLS_FAMILYS_HOUSE,7,0
TILESET_HOUSE,0:0:64:65,7,generic_wall_review,2,2,DAY_CARE,7,0
TILESET_HOUSE,0:0:6:7,7,generic_wall_review,50,50,BILLS_FAMILYS_HOUSE,2,0
TILESET_HOUSE,10:11:8:9,7,generic_wall_review,109,54,BILLS_FAMILYS_HOUSE,0,6
TILESET_HOUSE,14:15:30:31,145,generic_wall_review,1,1,MR_FUJIS_HOUSE,9,1
TILESET_HOUSE,14:15:30:31,145,modeled_prop,54,54,BILLS_FAMILYS_HOUSE,1,1
TILESET_HOUSE,14:15:60:59,145,generic_wall_review,54,54,BILLS_FAMILYS_HOUSE,0,1
TILESET_HOUSE,16:16:16:16,7,generic_wall_review,16,1,DAY_CARE,8,0
TILESET_HOUSE,1:1:1:1,0,classified_ground,2226,57,BILLS_FAMILYS_HOUSE,3,1
TILESET_HOUSE,1:79:1:1,0,classified_ground,8,1,SOUL_HOUSE,0,3
TILESET_HOUSE,22:23:30:31,151,modeled_prop,50,50,BILLS_FAMILYS_HOUSE,2,1
TILESET_HOUSE,26:27:24:25,7,generic_wall_review,109,54,BILLS_FAMILYS_HOUSE,0,7
TILESET_HOUSE,28:29:30:31,148,modeled_prop,51,51,BILLS_FAMILYS_HOUSE,7,1
TILESET_HOUSE,2:3:18:19,0,modeled_prop,222,56,BILLS_FAMILYS_HOUSE,2,3
TILESET_HOUSE,32:33:66:67,147,generic_wall_review,2,2,DAY_CARE,7,1
TILESET_HOUSE,35:47:83:47,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,5,3
TILESET_HOUSE,36:74:52:44,157,generic_wall_review,63,57,BILLS_FAMILYS_HOUSE,5,0
TILESET_HOUSE,38:39:54:47,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,3,2
TILESET_HOUSE,38:39:54:47,7,modeled_prop,52,52,BILLS_FAMILYS_HOUSE,3,3
TILESET_HOUSE,38:39:70:71,7,generic_wall_review,1,1,TRAINER_HOUSE_1F,7,9
TILESET_HOUSE,39:39:47:47,7,generic_wall_review,6,3,POKEMON_FAN_CLUB,4,2
TILESET_HOUSE,39:39:58:58,144,classified_counter,1,1,TRAINER_HOUSE_1F,0,10
TILESET_HOUSE,39:41:47:57,7,generic_wall_review,4,3,POKEMON_FAN_CLUB,6,2
TILESET_HOUSE,39:41:47:57,7,modeled_prop,52,52,BILLS_FAMILYS_HOUSE,4,3
TILESET_HOUSE,39:51:47:57,7,generic_wall_review,1,1,GOLDENROD_FLOWER_SHOP,5,4
TILESET_HOUSE,39:51:54:57,144,classified_counter,1,1,TRAINER_HOUSE_1F,1,10
TILESET_HOUSE,42:43:84:85,7,generic_wall_review,2,1,GOLDENROD_FLOWER_SHOP,7,2
TILESET_HOUSE,42:43:94:95,7,generic_wall_review,21,4,GOLDENROD_FLOWER_SHOP,2,1
TILESET_HOUSE,45:46:61:62,149,generic_wall_review,52,52,BILLS_FAMILYS_HOUSE,3,0
TILESET_HOUSE,47:21:58:59,7,generic_wall_review,4,3,POKEMON_FAN_CLUB,6,5
TILESET_HOUSE,47:21:58:59,7,modeled_prop,52,52,BILLS_FAMILYS_HOUSE,4,4
TILESET_HOUSE,47:34:47:82,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,4,3
TILESET_HOUSE,47:37:47:47,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,4,4
TILESET_HOUSE,47:47:58:58,7,generic_wall_review,6,3,POKEMON_FAN_CLUB,4,5
TILESET_HOUSE,47:57:47:57,7,generic_wall_review,6,3,POKEMON_FAN_CLUB,6,3
TILESET_HOUSE,48:49:30:31,145,generic_wall_review,1,1,MR_FUJIS_HOUSE,8,1
TILESET_HOUSE,4:4:20:20,112,classified_ground,114,57,BILLS_FAMILYS_HOUSE,2,7
TILESET_HOUSE,50:39:54:47,7,generic_wall_review,1,1,GOLDENROD_FLOWER_SHOP,4,4
TILESET_HOUSE,50:51:14:15,7,generic_wall_review,54,54,BILLS_FAMILYS_HOUSE,1,0
TILESET_HOUSE,50:51:48:49,7,generic_wall_review,56,54,BILLS_FAMILYS_HOUSE,0,0
TILESET_HOUSE,53:47:47:47,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,5,4
TILESET_HOUSE,54:47:54:47,7,generic_wall_review,6,3,POKEMON_FAN_CLUB,3,3
TILESET_HOUSE,54:57:54:57,144,classified_counter,3,1,TRAINER_HOUSE_1F,1,11
TILESET_HOUSE,55:40:56:63,7,generic_wall_review,8,1,SOUL_HOUSE,0,2
TILESET_HOUSE,55:40:56:78,7,generic_wall_review,16,1,SOUL_HOUSE,1,2
TILESET_HOUSE,58:59:1:1,0,classified_ground,1,1,GOLDENROD_FLOWER_SHOP,5,5
TILESET_HOUSE,5:47:60:58,7,generic_wall_review,3,3,POKEMON_FAN_CLUB,3,5
TILESET_HOUSE,5:47:60:58,7,modeled_prop,52,52,BILLS_FAMILYS_HOUSE,3,4
TILESET_HOUSE,60:58:1:1,0,classified_ground,1,1,GOLDENROD_FLOWER_SHOP,4,5
TILESET_HOUSE,68:69:0:0,7,generic_wall_review,6,3,POKEMON_FAN_CLUB,7,0
TILESET_HOUSE,76:77:92:93,114,classified_ground,1,1,TRAINER_HOUSE_1F,8,2
TILESET_HOUSE,80:81:80:81,118,classified_ground,2,1,DAY_CARE,0,5
TILESET_HOUSE,84:85:94:95,7,generic_wall_review,2,1,GOLDENROD_FLOWER_SHOP,7,3
TILESET_HOUSE,86:87:60:58,7,generic_wall_review,1,1,TRAINER_HOUSE_1F,7,10
TILESET_HO_OH_WORD_ROOM,10:11:10:11,7,generic_wall_review,42,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,0,1
TILESET_HO_OH_WORD_ROOM,128:129:144:145,0,classified_ground,6,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,8,6
TILESET_HO_OH_WORD_ROOM,134:135:150:151,0,classified_ground,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,5,14
TILESET_HO_OH_WORD_ROOM,136:137:152:153,0,classified_ground,7,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,3,6
TILESET_HO_OH_WORD_ROOM,138:139:154:155,0,classified_ground,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,12,14
TILESET_HO_OH_WORD_ROOM,142:143:158:159,0,classified_ground,5,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,5,6
TILESET_HO_OH_WORD_ROOM,160:161:176:177,0,classified_ground,3,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,16,8
TILESET_HO_OH_WORD_ROOM,164:165:180:181,0,classified_ground,2,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,14,8
TILESET_HO_OH_WORD_ROOM,166:167:182:183,0,classified_ground,2,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,2,8
TILESET_HO_OH_WORD_ROOM,168:169:184:185,0,classified_ground,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,7,6
TILESET_HO_OH_WORD_ROOM,170:171:186:187,0,classified_ground,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,9,6
TILESET_HO_OH_WORD_ROOM,172:173:188:189,0,classified_ground,3,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,9,8
TILESET_HO_OH_WORD_ROOM,174:175:190:191,0,classified_ground,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,7,14
TILESET_HO_OH_WORD_ROOM,194:195:210:211,0,classified_ground,5,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,5,8
TILESET_HO_OH_WORD_ROOM,196:197:212:213,0,classified_ground,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,10,6
TILESET_HO_OH_WORD_ROOM,198:199:214:215,0,classified_ground,6,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,15,6
TILESET_HO_OH_WORD_ROOM,1:1:1:1,7,generic_wall_review,20,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,0,23
TILESET_HO_OH_WORD_ROOM,200:201:216:217,0,classified_ground,2,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,6,6
TILESET_HO_OH_WORD_ROOM,204:205:220:221,0,classified_ground,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,2,6
TILESET_HO_OH_WORD_ROOM,2:3:3:2,0,classified_ground,316,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,1,1
TILESET_HO_OH_WORD_ROOM,6:6:22:23,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,1,0
TILESET_HO_OH_WORD_ROOM,6:6:26:27,7,generic_wall_review,5,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,2,0
TILESET_HO_OH_WORD_ROOM,6:6:28:29,7,generic_wall_review,5,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,3,0
TILESET_HO_OH_WORD_ROOM,6:6:32:33,7,generic_wall_review,2,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,4,0
TILESET_HO_OH_WORD_ROOM,6:6:33:64,7,generic_wall_review,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,3,22
TILESET_HO_OH_WORD_ROOM,6:6:34:35,7,generic_wall_review,2,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,5,0
TILESET_HO_OH_WORD_ROOM,6:6:34:55,7,generic_wall_review,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,5,22
TILESET_HO_OH_WORD_ROOM,6:6:35:56,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,18,22
TILESET_HO_OH_WORD_ROOM,6:6:54:22,7,generic_wall_review,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,2,22
TILESET_HO_OH_WORD_ROOM,6:6:54:28,7,generic_wall_review,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,4,22
TILESET_HO_OH_WORD_ROOM,6:6:56:57,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,18,0
TILESET_HO_OH_WORD_ROOM,6:6:64:65,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,8,0
TILESET_HO_OH_WORD_ROOM,6:6:66:67,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,9,0
TILESET_HO_OH_WORD_ROOM,6:6:67:32,7,generic_wall_review,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,1,22
TILESET_HO_OH_WORD_ROOM,84:86:88:89,96,classified_ground,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,17,21
TILESET_HO_OH_WORD_ROOM,8:9:10:11,7,generic_wall_review,4,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,0,0
TILESET_HO_OH_WORD_ROOM,91:92:77:93,0,classified_ground,1,1,RUINS_OF_ALPH_HO_OH_WORD_ROOM,8,10
TILESET_ICE_PATH,10:11:26:27,114,classified_ground,6,4,ICE_PATH_B1F,3,15
TILESET_ICE_PATH,128:129:144:145,7,generic_wall_review,18,2,ICE_PATH_1F,4,1
TILESET_ICE_PATH,12:13:28:29,0,classified_ground,114,1,HALL_OF_FAME,0,1
TILESET_ICE_PATH,12:13:28:29,112,classified_ground,2,1,HALL_OF_FAME,4,13
TILESET_ICE_PATH,130:131:146:147,7,classified_rock,10,3,ICE_PATH_1F,12,5
TILESET_ICE_PATH,130:131:146:147,7,generic_wall_review,37,5,ICE_PATH_1F,7,2
TILESET_ICE_PATH,132:133:148:149,7,generic_wall_review,98,4,ICE_PATH_1F,30,8
TILESET_ICE_PATH,134:135:150:151,7,generic_wall_review,98,4,ICE_PATH_1F,31,8
TILESET_ICE_PATH,136:137:152:153,7,generic_wall_review,32,4,ICE_PATH_1F,16,2
TILESET_ICE_PATH,138:139:154:154,178,classified_ground,80,4,ICE_PATH_1F,19,2
TILESET_ICE_PATH,138:139:155:155,7,generic_wall_review,2,1,ICE_PATH_1F,5,20
TILESET_ICE_PATH,140:141:156:157,7,generic_wall_review,34,4,ICE_PATH_1F,17,2
TILESET_ICE_PATH,142:143:158:159,96,classified_ground,4,1,ICE_PATH_B1F,11,2
TILESET_ICE_PATH,152:153:168:169,7,generic_wall_review,2,2,ICE_PATH_B2F_BLACKTHORN_SIDE,2,6
TILESET_ICE_PATH,153:154:169:154,7,generic_wall_review,2,2,ICE_PATH_1F,34,16
TILESET_ICE_PATH,154:154:154:154,0,classified_ground,84,4,ICE_PATH_1F,0,0
TILESET_ICE_PATH,154:154:154:155,0,classified_ground,18,2,ICE_PATH_1F,39,3
TILESET_ICE_PATH,154:154:154:25,0,classified_ground,5,4,ICE_PATH_B1F,2,14
TILESET_ICE_PATH,154:154:155:154,0,classified_ground,37,2,ICE_PATH_1F,4,0
TILESET_ICE_PATH,154:154:155:170,0,classified_ground,3,2,ICE_PATH_1F,38,0
TILESET_ICE_PATH,154:154:155:18,0,classified_ground,5,3,ICE_PATH_1F,1,0
TILESET_ICE_PATH,154:154:25:25,0,classified_ground,61,5,ICE_PATH_1F,35,6
TILESET_ICE_PATH,154:155:154:154,0,classified_ground,39,4,ICE_PATH_1F,39,2
TILESET_ICE_PATH,154:155:154:18,0,classified_ground,5,3,ICE_PATH_1F,0,1
TILESET_ICE_PATH,154:155:170:170,0,classified_ground,26,2,ICE_PATH_1F,20,3
TILESET_ICE_PATH,154:170:154:170,0,classified_ground,2,1,ICE_PATH_B1F,5,6
TILESET_ICE_PATH,154:170:170:25,160,classified_ledge,1,1,ICE_PATH_B3F,10,9
TILESET_ICE_PATH,154:171:25:25,0,classified_ground,5,4,ICE_PATH_1F,36,4
TILESET_ICE_PATH,154:25:154:25,0,classified_ground,2,1,ICE_PATH_B1F,10,2
TILESET_ICE_PATH,154:25:170:25,0,classified_ground,46,5,ICE_PATH_1F,34,7
TILESET_ICE_PATH,154:25:25:154,0,classified_ground,46,5,ICE_PATH_1F,34,6
TILESET_ICE_PATH,154:25:25:155,0,classified_ground,3,1,ICE_PATH_1F,4,18
TILESET_ICE_PATH,154:25:25:25,0,classified_ground,11,4,ICE_PATH_1F,5,16
TILESET_ICE_PATH,155:154:154:154,0,classified_ground,24,3,ICE_PATH_1F,0,3
TILESET_ICE_PATH,155:154:170:170,0,classified_ground,1,1,ICE_PATH_B1F,11,26
TILESET_ICE_PATH,155:155:155:155,7,generic_wall_review,4,1,ICE_PATH_1F,4,21
TILESET_ICE_PATH,155:155:155:170,0,classified_ground,1,1,ICE_PATH_B1F,4,24
TILESET_ICE_PATH,155:155:186:186,7,generic_wall_review,3,2,ICE_PATH_1F,37,17
TILESET_ICE_PATH,155:155:25:154,160,classified_ledge,1,1,ICE_PATH_B3F,10,8
TILESET_ICE_PATH,155:155:25:155,0,classified_ground,14,2,ICE_PATH_1F,17,14
TILESET_ICE_PATH,155:155:25:171,0,classified_ground,1,1,ICE_PATH_B1F,5,24
TILESET_ICE_PATH,155:156:155:156,7,generic_wall_review,2,1,ICE_PATH_B3F,11,8
TILESET_ICE_PATH,155:170:170:170,0,classified_ground,7,4,ICE_PATH_1F,33,6
TILESET_ICE_PATH,155:170:170:25,0,classified_ground,1,1,ICE_PATH_B1F,10,26
TILESET_ICE_PATH,155:170:25:155,0,classified_ground,5,4,ICE_PATH_1F,37,4
TILESET_ICE_PATH,155:25:170:25,0,classified_ground,22,5,ICE_PATH_1F,36,6
TILESET_ICE_PATH,156:157:172:173,7,generic_wall_review,2,2,ICE_PATH_B2F_BLACKTHORN_SIDE,7,4
TILESET_ICE_PATH,15:74:31:75,7,generic_wall_review,1,1,HALL_OF_FAME,5,1
TILESET_ICE_PATH,160:161:176:177,7,generic_wall_review,5,3,ICE_PATH_1F,1,1
TILESET_ICE_PATH,162:163:178:179,7,generic_wall_review,3,2,ICE_PATH_1F,38,1
TILESET_ICE_PATH,164:165:180:181,7,generic_wall_review,98,4,ICE_PATH_1F,30,9
TILESET_ICE_PATH,166:167:182:183,7,generic_wall_review,98,4,ICE_PATH_1F,31,9
TILESET_ICE_PATH,168:169:168:169,7,generic_wall_review,57,4,ICE_PATH_1F,38,2
TILESET_ICE_PATH,169:155:200:186,7,generic_wall_review,2,2,ICE_PATH_1F,34,17
TILESET_ICE_PATH,170:154:170:154,0,classified_ground,3,2,ICE_PATH_1F,39,1
TILESET_ICE_PATH,170:154:25:154,0,classified_ground,118,1,ICE_PATH_1F,19,4
TILESET_ICE_PATH,170:155:186:186,7,generic_wall_review,3,2,ICE_PATH_1F,36,17
TILESET_ICE_PATH,170:170:154:25,0,classified_ground,11,3,ICE_PATH_1F,15,14
TILESET_ICE_PATH,170:170:170:25,0,classified_ground,118,1,ICE_PATH_1F,18,4
TILESET_ICE_PATH,170:171:186:186,7,generic_wall_review,2,2,ICE_PATH_1F,35,17
TILESET_ICE_PATH,170:18:155:155,0,classified_ground,7,2,ICE_PATH_1F,33,4
TILESET_ICE_PATH,170:18:170:18,0,classified_ground,1,1,ICE_PATH_B1F,4,25
TILESET_ICE_PATH,170:25:154:170,0,classified_ground,118,1,ICE_PATH_1F,18,5
TILESET_ICE_PATH,170:25:155:155,0,classified_ground,2,1,ICE_PATH_B1F,10,3
TILESET_ICE_PATH,170:25:155:25,0,classified_ground,13,3,ICE_PATH_1F,32,22
TILESET_ICE_PATH,170:25:170:25,0,classified_ground,11,4,ICE_PATH_1F,4,17
TILESET_ICE_PATH,170:25:171:25,0,classified_ground,13,3,ICE_PATH_1F,32,23
TILESET_ICE_PATH,170:25:25:25,0,classified_ground,11,5,ICE_PATH_1F,36,22
TILESET_ICE_PATH,172:173:172:173,7,generic_wall_review,53,4,ICE_PATH_1F,1,2
TILESET_ICE_PATH,174:175:190:191,0,classified_ground,11,4,ICE_PATH_1F,33,5
TILESET_ICE_PATH,184:185:200:201,7,generic_wall_review,29,4,ICE_PATH_1F,16,3
TILESET_ICE_PATH,185:186:201:202,7,generic_wall_review,11,2,ICE_PATH_1F,5,1
TILESET_ICE_PATH,186:186:202:202,7,generic_wall_review,24,3,ICE_PATH_1F,3,1
TILESET_ICE_PATH,186:187:202:203,7,generic_wall_review,26,3,ICE_PATH_1F,2,1
TILESET_ICE_PATH,188:189:204:205,7,generic_wall_review,31,4,ICE_PATH_1F,17,3
TILESET_ICE_PATH,18:155:155:171,0,classified_ground,7,2,ICE_PATH_1F,32,4
TILESET_ICE_PATH,18:25:170:18,0,classified_ground,1,1,ICE_PATH_B1F,10,27
TILESET_ICE_PATH,192:193:208:209,7,generic_wall_review,53,4,ICE_PATH_1F,22,10
TILESET_ICE_PATH,194:195:210:211,7,generic_wall_review,53,4,ICE_PATH_1F,23,10
TILESET_ICE_PATH,196:197:212:213,7,classified_rock,5,2,ICE_PATH_1F,25,15
TILESET_ICE_PATH,196:197:212:213,7,generic_wall_review,128,5,ICE_PATH_1F,36,2
TILESET_ICE_PATH,198:199:214:215,35,classified_ground,677,4,ICE_PATH_1F,2,2
TILESET_ICE_PATH,25:154:154:154,0,classified_ground,2,1,ICE_PATH_B1F,11,3
TILESET_ICE_PATH,25:154:170:25,0,classified_ground,2,1,ICE_PATH_B1F,4,6
TILESET_ICE_PATH,25:154:25:25,0,classified_ground,17,3,ICE_PATH_1F,36,3
TILESET_ICE_PATH,25:155:154:25,0,classified_ground,118,1,ICE_PATH_1F,19,5
TILESET_ICE_PATH,25:155:170:170,0,classified_ground,8,5,ICE_PATH_1F,26,16
TILESET_ICE_PATH,25:155:170:25,0,classified_ground,11,5,ICE_PATH_1F,37,23
TILESET_ICE_PATH,25:155:25:25,0,classified_ground,15,5,ICE_PATH_1F,32,6
TILESET_ICE_PATH,25:170:170:170,163,classified_ledge,3,2,ICE_PATH_1F,37,16
TILESET_ICE_PATH,25:170:170:25,165,classified_ledge,2,2,ICE_PATH_1F,35,16
TILESET_ICE_PATH,25:170:25:25,0,classified_ground,26,5,ICE_PATH_1F,37,6
TILESET_ICE_PATH,25:25:154:25,0,classified_ground,10,5,ICE_PATH_1F,36,5
TILESET_ICE_PATH,25:25:170:171,112,classified_ground,3,1,ICE_PATH_1F,4,19
TILESET_ICE_PATH,25:25:170:25,0,classified_ground,17,4,ICE_PATH_1F,5,17
TILESET_ICE_PATH,25:25:25:154,0,classified_ground,51,5,ICE_PATH_1F,35,7
TILESET_ICE_PATH,25:25:25:155,0,classified_ground,3,1,ICE_PATH_1F,5,19
TILESET_ICE_PATH,25:25:25:170,0,classified_ground,15,5,ICE_PATH_1F,30,7
TILESET_ICE_PATH,25:25:25:25,0,classified_ground,14,2,ICE_PATH_1F,16,14
